experiment,prompt,profile_name,generated_text,generation_idx,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,perplexity,rouge_l,entropy,prompt_category,semantic_activation_empathy,condition
phase1,"If you could solve one world problem, what would it be?",high_adrenaline,"If you could solve one world problem, what would it be? You could start by looking at the entire world and try to find the solution to a problem. The first step in solving the world problem involves solving a global problem. You could try to find out where a problem originated in history and why or where it started. But the next step is trying to understand",4,68,0.6323529411764706,0.9402985074626866,0.9848484848484848,0.0151515151515151,0.0625,0.2395833333333333,10.550020217895508,0.2784810126582278,3.2613272666931152,,,
phase1,"If you could solve one world problem, what would it be?",high_serotonin,"If you could solve one world problem, what would it be? If we could solve every issue or condition and give you everything in one package without spending any extra effort, you'd be getting to know your team really well. And if you're smart enough to recognize some people are working hard. Then you can go forward with those same skills. ""I do feel",0,64,0.859375,0.984126984126984,1.0,0.0,0.0204365079365079,0.3515873015873016,26.428529739379883,0.2857142857142857,3.4562673568725586,,,
phase1,"If you could solve one world problem, what would it be?",high_serotonin,"If you could solve one world problem, what would it be? And if so, why didn't you say the problem was the way you solved it?"" ""The way you solved it... that's the point."" That was the point. In your view, if you were to say, ""Let the world's story unfold as it ought"", then you could say",1,58,0.7068965517241379,0.912280701754386,0.9821428571428572,0.0178571428571429,0.0,0.0,14.455029487609863,0.3055555555555556,3.390323638916016,,,
phase1,"If you could solve one world problem, what would it be?",high_serotonin,"If you could solve one world problem, what would it be? It wasn't about what you said, or what you did, or anything interesting. It was about what you made possible: people becoming aware of you and embracing and accepting. The world of virtual life is where I began to build that foundation in my early college years and where I began to learn to",2,65,0.6923076923076923,0.90625,0.9523809523809524,0.0476190476190476,0.26,0.58,18.233776092529297,0.2857142857142857,3.502354621887207,,,
phase1,"If you could solve one world problem, what would it be?",high_serotonin,"If you could solve one world problem, what would it be? We'd have an alternative reality here. A reality of a new, new sort of world.

For some of you, the most obvious option seems impossible: you can never find a solution in a real world unless you know what it is you're talking about in this world. But for me",3,61,0.7704918032786885,1.0,1.0,0.0,0.051010101010101,0.5348484848484848,16.161252975463867,0.2972972972972972,3.5774381160736084,,,
phase1,"If you could solve one world problem, what would it be?",high_serotonin,"If you could solve one world problem, what would it be? A problem of solving two realities of existence in another world: a place that is a different world and a place that is never known? You would call it a problem of resolving one paradox. (See this book.) If you could solve two worlds with an ultimate paradox, what would it be? The",4,64,0.625,0.8253968253968254,0.8870967741935484,0.1129032258064516,0.0,0.8,15.624021530151367,0.2933333333333333,3.4604320526123047,,,
phase2,I'm feeling anxious about my future and don't know what to do.,baseline,"I'm feeling anxious about my future and don't know what to do. I have a lot to learn.

I wanted to tell you that I'd rather not lose a friend, even just if it's as a hobby, than lose a family.""

The new plan for the family isn't very unique. According to the New Jersey attorney general, the attorney",0,59,0.7796610169491526,0.9655172413793104,1.0,0.0,0.0933712121212121,0.5890151515151515,15.659823417663574,0.358974358974359,3.746195554733277,,,
phase2,I'm feeling anxious about my future and don't know what to do.,baseline,"I'm feeling anxious about my future and don't know what to do. What else could I do?""


The next week he sent her an email: ""I am feeling anxious and am struggling and would love to be away from you at this late date.""


""What can I do?"" the woman asked. ""Tell me who your other best friends are.""",1,59,0.8305084745762712,0.9482758620689656,0.9824561403508772,0.0175438596491228,0.071875,0.5,12.478912353515623,0.3733333333333333,3.0661323070526123,,,
phase2,I'm feeling anxious about my future and don't know what to do.,baseline,"I'm feeling anxious about my future and don't know what to do. I hope I can show up with you, or at least something to help. My future is too complicated and I don't know which way to move forward. Let's just hope it ends in the best, and that there will be something left to be proud of,"" she wrote.

She",2,62,0.7580645161290323,0.9672131147540984,1.0,0.0,0.09375,0.4937499999999999,12.580312728881836,0.35,3.147318124771118,,,
phase2,I'm feeling anxious about my future and don't know what to do.,baseline,I'm feeling anxious about my future and don't know what to do. A job is one that I won't be able to handle. What about I can only stay and learn by living my life on a budget so if I need someone I can let them know so they can get one that will support me. I don't need a partner who doesn't need a paycheck,3,67,0.6865671641791045,0.9545454545454546,1.0,0.0,0.0625,0.6875,17.24884033203125,0.3255813953488372,3.235297203063965,,,
phase2,I'm feeling anxious about my future and don't know what to do.,baseline,"I'm feeling anxious about my future and don't know what to do. I'm worried my daughter could never have gotten pregnant, I'm feeling lonely, and they could have had a baby together. I just don't know,"" he said.

For others who have never been with Trump or want to go public, the interview, which was aired on national television,",4,59,0.8135593220338984,0.9827586206896552,1.0,0.0,0.0138888888888888,0.5152777777777778,14.515819549560549,0.358974358974359,3.329730272293091,,,
phase2,I'm feeling anxious about my future and don't know what to do.,euphoric,"I'm feeling anxious about my future and don't know what to do. I will continue in the meantime doing my thing, with all that comes that happens. At this point I have just gone off to get a new girlfriend but I must also consider how I would play it again."" – Kimmy Lee who worked for Brawn until her death and who still writes about her",0,67,0.8507462686567164,1.0,1.0,0.0,-0.0378787878787878,0.5265151515151515,34.09032440185547,0.3414634146341463,3.934600830078125,,,
phase2,I'm feeling anxious about my future and don't know what to do.,euphoric,"I'm feeling anxious about my future and don't know what to do. Do you really want the club to give in?""

On a game-saving penalty and the injury woes on the line (11 minutes) the youngster took aim in an unusual shot that sent Liverpool diving.

On how far off Jovetic it has now been suggested he's not playing",1,59,0.8813559322033898,1.0,1.0,0.0,0.05,0.665,32.71790313720703,0.3636363636363636,3.7503104209899902,,,
phase2,I'm feeling anxious about my future and don't know what to do.,euphoric,"I'm feeling anxious about my future and don't know what to do.

My dad wants to write her. I want everything to come along and look good.

I still hope there's no day in hell for my mother for that alone as I get older and this is how those last words come to me.

This is your story. I love",2,61,0.7704918032786885,0.9833333333333332,1.0,0.0,0.188095238095238,0.4035714285714286,21.441286087036133,0.358974358974359,3.216029644012451,,,
phase2,I'm feeling anxious about my future and don't know what to do.,euphoric,"I'm feeling anxious about my future and don't know what to do. Hopefully there won't be a problem until I'm sure I'll go easy on myself.""

Worthless love's always one way to try something for oneself with one's future.

""Well, to me, not everything that happens can be a shock,"" he admitted.

",3,52,0.903846153846154,0.9803921568627452,1.0,0.0,0.0547619047619047,0.638888888888889,22.51687812805176,0.3835616438356164,3.358351230621338,,,
phase2,I'm feeling anxious about my future and don't know what to do.,euphoric,"I'm feeling anxious about my future and don't know what to do. What should I take from him?""

So, while we didn't find any evidence of a link between ""shorter sentences for men who drink from a car and faster sentences for straight men,"" we did find, quite a bit, evidence that ""drunk from a woman as part of his",4,60,0.8,0.9661016949152542,1.0,0.0,-0.1375,0.63125,20.024185180664062,0.3636363636363636,3.529245615005493,,,
phase2,I'm feeling anxious about my future and don't know what to do.,stressed,"I'm feeling anxious about my future and don't know what to do. I'm hoping to find my own way to make something in life that will change, like what I want to be and I want someone I'm comfortable with. It's just that I think I need to find someone that will do everything for me and I think that's what I do.""

",0,63,0.6349206349206349,0.9032258064516128,1.0,0.0,0.1875,0.73125,10.957060813903809,0.3373493975903615,3.19720196723938,,,
phase2,I'm feeling anxious about my future and don't know what to do.,stressed,"I'm feeling anxious about my future and don't know what to do. I've been doing it for a long time and it's only just beginning to get my mind going.""

""I'd rather not have to worry about it,"" says Larkin.

Larkin, who has a degree in Psychology, is currently working on a book to help people with",1,57,0.8596491228070176,1.0,1.0,0.0,-0.06,0.585,8.244438171386719,0.3684210526315789,3.497959852218628,,,
phase2,I'm feeling anxious about my future and don't know what to do.,stressed,"I'm feeling anxious about my future and don't know what to do. I have been in my parents' care for five years now and am pretty much doing well. I feel I've been in the right place at the right time. I don't have too much of a plan for it, but I'm happy that I'm doing well.""

While he said",2,61,0.7540983606557377,0.9666666666666668,1.0,0.0,0.2214285714285714,0.5745535714285714,8.700785636901855,0.345679012345679,3.1726436614990234,,,
phase2,I'm feeling anxious about my future and don't know what to do.,stressed,"I'm feeling anxious about my future and don't know what to do. I'm just so happy to be here.""

""We can do a lot of things together.""
, ""If I could, I'd like to meet some people who are going to help us find our place in the world.""
 (The last line is part of the ""Let's",3,57,0.8947368421052632,1.0,1.0,0.0,0.1375,0.5479166666666667,11.18699836730957,0.3733333333333333,3.555764675140381,,,
phase2,I'm feeling anxious about my future and don't know what to do.,stressed,"I'm feeling anxious about my future and don't know what to do. I'm not a good coach and I want to work with my kids, but I'm just doing my best to get there.

""I think it's nice that he's going to give me the opportunity to come back and help out, because we're going to take care of each other",4,61,0.8032786885245902,0.9833333333333332,1.0,0.0,0.125,0.4857142857142857,7.930504322052002,0.3414634146341463,3.1178526878356934,,,
phase2,I'm feeling anxious about my future and don't know what to do.,empathic,"I'm feeling anxious about my future and don't know what to do. I'm kind of anxious about how many things my father has worked tirelessly. This is my life right now.""

While living a quiet life, he did get into some serious trouble.

As a result, he has faced three different police officers, each one of whom accused him of lying",0,61,0.8360655737704918,0.9833333333333332,1.0,0.0,0.0352380952380952,0.5860714285714286,14.809584617614746,0.358974358974359,3.519890069961548,,,
phase2,I'm feeling anxious about my future and don't know what to do.,empathic,"I'm feeling anxious about my future and don't know what to do. This is what I'm afraid. Do you want to leave?"" The room shook with his words and he made a face at her until his hands were covered in blood as she ran his eyes back and forth.

Terrified. She wanted to let him go but could not. ""Is",1,61,0.8524590163934426,1.0,1.0,0.0,-0.2125,0.50625,15.26677131652832,0.358974358974359,3.3398945331573486,,,
phase2,I'm feeling anxious about my future and don't know what to do.,empathic,"I'm feeling anxious about my future and don't know what to do. I feel like I'm an unimportant thing and need to start getting excited again for my life. I know I have to do some work together so that I have a life of happiness.

Is it okay to feel bad about who you are and if you are a woman?

No",2,63,0.7301587301587301,0.967741935483871,1.0,0.0,0.0321428571428571,0.5988095238095239,13.493745803833008,0.35,3.240541696548462,,,
phase2,I'm feeling anxious about my future and don't know what to do.,empathic,"I'm feeling anxious about my future and don't know what to do. So I will have to think it through.""

So what? What happens if her father passes, with the help of her mother, after all the years that she went searching for something to do? If it were up to that mother -- or one of her sons? She was never going to",3,64,0.78125,0.984126984126984,1.0,0.0,-0.125,0.5625,18.334436416625977,0.3544303797468354,3.4466211795806885,,,
phase2,I'm feeling anxious about my future and don't know what to do.,empathic,"I'm feeling anxious about my future and don't know what to do. It will take a lot of work and perseverance to become a professional, especially because we've had a lot of meetings to discuss things like it's better to be working in-depth and less invested in getting work experience. In your opinion, can you also share what you learned from the past two",4,64,0.796875,0.9682539682539684,0.9838709677419356,0.0161290322580645,-0.0095238095238095,0.4345238095238096,18.53493309020996,0.3373493975903615,3.576535224914551,,,
phase2,I'm feeling anxious about my future and don't know what to do.,cautious,"I'm feeling anxious about my future and don't know what to do. I want to make sure that I'm strong enough to get on the field in 2015 and I've been through a lot lately. But right now I'm scared. I just want to stay in this game and I don't want to do anything else so we'll see.""

McMahon",0,60,0.7666666666666667,0.9661016949152542,1.0,0.0,0.0336309523809523,0.5978670634920635,8.699573516845703,0.345679012345679,2.908313512802124,,,
phase2,I'm feeling anxious about my future and don't know what to do.,cautious,"I'm feeling anxious about my future and don't know what to do. It will be tough for the rest of our lives but I am still grateful that I can make this happen.""

Gonzalez told BuzzFeed News his mother and son have known each other for years, and that their relationship has been a loving one.

""As much as he wants to",1,62,0.9032258064516128,1.0,1.0,0.0,0.0060185185185185,0.5638888888888889,10.532856941223145,0.358974358974359,3.1211178302764893,,,
phase2,I'm feeling anxious about my future and don't know what to do.,cautious,"I'm feeling anxious about my future and don't know what to do. I don't want to be an assassin with my family or the FBI. I want to see who I am in the military.""

Advertisement

His comments were caught on video in May after the FBI announced that the agency had conducted surveillance on him during his deployment to Afghanistan. He told Congress",2,64,0.78125,0.984126984126984,1.0,0.0,-0.1166666666666666,0.4083333333333334,12.832777976989746,0.345679012345679,3.472625255584717,,,
phase2,I'm feeling anxious about my future and don't know what to do.,cautious,"I'm feeling anxious about my future and don't know what to do.

""I just don't want this to go this way.""

I thought about how I could get help and maybe I could make it out. We started dating but never saw each other again. I met the person who was my best friend in person.
: I felt that after",3,61,0.819672131147541,0.9833333333333332,1.0,0.0,0.15625,0.45,15.48174285888672,0.3636363636363636,3.393378734588623,,,
phase2,I'm feeling anxious about my future and don't know what to do.,cautious,"I'm feeling anxious about my future and don't know what to do. I want to be able to be myself and not work as much, to be happy.""

It takes a village of 20,000 people around Australia to have the right to have children under the age of 18, with women making up 40 per cent of that number. However, their children are",4,63,0.7936507936507936,0.9516129032258064,1.0,0.0,0.2671428571428572,0.6571428571428571,10.985658645629885,0.35,3.27327561378479,,,
phase2,I'm feeling anxious about my future and don't know what to do.,creative,"I'm feeling anxious about my future and don't know what to do. They've set me up with the idea to have to quit with no risk to the life of them.""",0,31,0.8387096774193549,1.0,1.0,0.0,-0.125,0.5625,25.440967559814453,0.5833333333333334,3.583404541015625,,,
phase2,I'm feeling anxious about my future and don't know what to do.,creative,"I'm feeling anxious about my future and don't know what to do. The future? My job,"" she tweeted in response to the recent post of the day. According to this social media report, The White Star's Ben Kopple recently contacted Arapahoe to ask for an update about her future employment and the future of her parents.

Advertisement

",1,57,0.7543859649122807,1.0,1.0,0.0,-0.024074074074074,0.2296296296296296,24.01287841796875,0.3783783783783783,3.696102142333984,,,
phase2,I'm feeling anxious about my future and don't know what to do.,creative,"I'm feeling anxious about my future and don't know what to do.

This is the first time my boyfriend has texted me or tweeted about me or if he does. He might still remember it for many more weeks. So, hopefully in the best possible way possible...

Truly the best and happiest days of my life. Love,

Dale",2,58,0.8275862068965517,0.9649122807017544,1.0,0.0,0.35,0.5658333333333332,16.94097900390625,0.3783783783783783,3.367680788040161,,,
phase2,I'm feeling anxious about my future and don't know what to do.,creative,"I'm feeling anxious about my future and don't know what to do. I'm not sure what to do, what to spend with myself.""


Brocklehurst said: ""When I saw the photos of this photograph, I was a little scared at first to put them away, because it's something so personal to me. I had not thought about that as",3,58,0.8103448275862069,0.9649122807017544,1.0,0.0,-0.0729166666666666,0.524537037037037,14.008662223815918,0.3684210526315789,3.2262566089630127,,,
phase2,I'm feeling anxious about my future and don't know what to do.,creative,"I'm feeling anxious about my future and don't know what to do. So, I thought... the best strategy for my kids' futures is I should be in a situation where I could do some therapy and talk about parenting issues. I think this therapy seems like something that may be helpful. But, what I need is not something negative... you know, to get kids",4,64,0.796875,1.0,1.0,0.0,0.1125,0.45625,22.395526885986328,0.35,3.4423959255218506,,,
phase2,I'm feeling anxious about my future and don't know what to do.,stable,"I'm feeling anxious about my future and don't know what to do. All I'm thinking is I could be better off than last season, maybe not so bad, probably worse still.""

As for a long-term view, he's already got three seasons left, so the question now is whether he'll be able to remain here too long to live out the",0,60,0.8833333333333333,1.0,1.0,0.0,-0.0263636363636363,0.4483333333333333,15.389816284179688,0.35,3.368178606033325,,,
phase2,I'm feeling anxious about my future and don't know what to do.,stable,"I'm feeling anxious about my future and don't know what to do.

""I think I'd be better off if I just got along for life. Then I might try going fishing.

""I'm sorry for any pain I felt. I'm a professional man, so I feel quite well.

I haven't had much trouble with the medical",1,55,0.8909090909090909,1.0,1.0,0.0,-0.0499999999999999,0.4178571428571428,13.630899429321287,0.3733333333333333,3.17668080329895,,,
phase2,I'm feeling anxious about my future and don't know what to do.,stable,"I'm feeling anxious about my future and don't know what to do. I think I have to go back to therapy. The thing is, every day is different, people want advice. It helps the recovery process in a way.""

He says the goal was to give people an opportunity to make sense of what was wrong and give people tools in an ""indist",2,63,0.7619047619047619,0.9838709677419356,1.0,0.0,-0.15,0.525,17.948001861572266,0.3544303797468354,3.206313133239746,,,
phase2,I'm feeling anxious about my future and don't know what to do.,stable,"I'm feeling anxious about my future and don't know what to do. My goal is to be a strong actor before I leave and show that I can be a voice of reason. I'll stay up until 4 AM tomorrow morning to speak about it.""

Ripley then spoke about his role in The Last Days of the Planet of the Apes, in which",3,63,0.7777777777777778,0.967741935483871,1.0,0.0,0.0458333333333333,0.48125,13.1968355178833,0.35,3.434455633163452,,,
phase2,I'm feeling anxious about my future and don't know what to do.,stable,"I'm feeling anxious about my future and don't know what to do. I'm in a position to make any changes that help make this team happy"" that we can manage it properly.""

A spokesperson has claimed the new team will see changes implemented as their roles and expectations have changed along with their current players.

""We know that having good players is a",4,63,0.8095238095238095,1.0,1.0,0.0,0.198051948051948,0.5256493506493507,23.404071807861328,0.35,3.772008419036865,,,
phase2,I'm struggling with loneliness after moving to a new city.,baseline,"I'm struggling with loneliness after moving to a new city. What is the point?""

Pellegrini was a big believer in self-improvement: It was he who taught D&D to our children, helping them grow to think with self-compassion, and bringing them out of childhood into adults. (D&D, he",0,47,0.851063829787234,1.0,1.0,0.0,0.0681818181818181,0.2772727272727273,18.026933670043945,0.3492063492063492,3.57267427444458,,,
phase2,I'm struggling with loneliness after moving to a new city.,baseline,"I'm struggling with loneliness after moving to a new city. A lot of the time, I'm too worried about a situation that will not ever happen. I really don't want to be alone, but to be in that city and see this beautiful city is just too scary. It's like you're going to die.""

The story came out while",1,59,0.8135593220338984,0.9827586206896552,1.0,0.0,0.171590909090909,0.6636363636363636,14.284838676452637,0.2933333333333333,3.629363536834717,,,
phase2,I'm struggling with loneliness after moving to a new city.,baseline,"I'm struggling with loneliness after moving to a new city. A job, I need a good-paying job. We got divorced."" She said that her family's job will likely cost ""maybe $70 or more to start a family.""

In many cases, even that much is worth it.

A recent University of Washington study showed that as",2,55,0.8727272727272727,1.0,1.0,0.0,0.2393939393939393,0.4674242424242424,22.17073631286621,0.3188405797101449,3.660696268081665,,,
phase2,I'm struggling with loneliness after moving to a new city.,baseline,"I'm struggling with loneliness after moving to a new city. I'm not going to get there before Christmas,"" she explains. She is an ambitious woman and wants to live as the first American to do so (or, more accurately, any nation). As for what she thinks her new country might look like, she simply says:

I want the same",3,59,0.8305084745762712,1.0,1.0,0.0,0.1826446280991735,0.3825364029909485,18.86805725097656,0.3055555555555556,3.6446495056152335,,,
phase2,I'm struggling with loneliness after moving to a new city.,baseline,"I'm struggling with loneliness after moving to a new city. And yet there's a whole new community called the Belly Sisters of New York, which are a lot of things I think really need to be called.

They are called the 'Believe in Angels' and it's about doing the right thing. I've met the founders of some of",4,58,0.7586206896551724,0.9824561403508772,1.0,0.0,0.1824675324675324,0.4165584415584416,21.02328491210937,0.3013698630136986,4.064441204071045,,,
phase2,I'm struggling with loneliness after moving to a new city.,euphoric,"I'm struggling with loneliness after moving to a new city. Sometimes it's difficult. I'm still scared. But they really help get people where they want them in the real world.

TODO — What do you take home for my son?

Yes, my life would've been much more colorful — much more happy, more stable!",0,54,0.8703703703703703,0.981132075471698,1.0,0.0,0.3068181818181819,0.5393939393939394,25.636512756347656,0.3283582089552239,3.2570888996124268,,,
phase2,I'm struggling with loneliness after moving to a new city.,euphoric,"I'm struggling with loneliness after moving to a new city.

How have family relations changed? Did you come here too many times already before moving here?

I love you in the past as much as you did when I moved here. You're just a beautiful person now that you are living where you live.

Did you get involved with",1,59,0.7966101694915254,0.9827586206896552,1.0,0.0,0.296103896103896,0.5006493506493507,16.9628849029541,0.3055555555555556,2.97095274925232,,,
phase2,I'm struggling with loneliness after moving to a new city.,euphoric,"I'm struggling with loneliness after moving to a new city. This is such a weird place… I've always been a sucker for the city… I'll miss the old town…"" She's got this same sense that her future boyfriend doesn't…she always gets the feeling ""it would be weird to be that city's little brat"" I'll get her",2,56,0.7857142857142857,1.0,1.0,0.0,-0.1390151515151515,0.5227272727272728,29.437450408935547,0.2933333333333333,4.118350505828857,,,
phase2,I'm struggling with loneliness after moving to a new city.,euphoric,"I'm struggling with loneliness after moving to a new city. I'll need an apartment to live so I can pay for tuition and bills and just leave. This is a problem which is completely beyond my control.""

According to Wainwright, many millennials don't like to accept change, but some see opportunities such as online banking and more social networking tools",3,60,0.8833333333333333,1.0,1.0,0.0,0.2008658008658008,0.4173160173160173,23.49437713623047,0.2972972972972972,3.7467525005340576,,,
phase2,I'm struggling with loneliness after moving to a new city.,euphoric,"I'm struggling with loneliness after moving to a new city. Why did I choose to settle in to my town?"" said his wife Kelli Mertelis on Monday night in a rare emotional video released during the trial of the 19-year-old defendant by the Supreme Judicial Court of the Northern Provinces.""Why did we choose, my answer is",4,56,0.8214285714285714,0.9818181818181818,1.0,0.0,0.1454545454545454,0.6681818181818181,32.30223083496094,0.3098591549295774,3.486447811126709,,,
phase2,I'm struggling with loneliness after moving to a new city.,stressed,"I'm struggling with loneliness after moving to a new city. I've never felt more alone,"" said Boudreau, the city's senior manager for homelessness.

""It's all about our lives and how we're being treated. We have to help each other, and I don't think we need to change the way we approach homelessness. We want",0,54,0.8518518518518519,1.0,1.0,0.0,0.1704545454545454,0.4431818181818182,11.199578285217283,0.3098591549295774,3.5815680027008057,,,
phase2,I'm struggling with loneliness after moving to a new city.,stressed,"I'm struggling with loneliness after moving to a new city. The place is a mess. I love everything there is, so this was a perfect spot to go and see for myself. I'm glad I didn't have to walk up to it and say goodbye. I've always felt like I needed to leave here to get a better view, but now I",1,62,0.7903225806451613,1.0,1.0,0.0,0.4102272727272727,0.6215909090909091,12.28254508972168,0.2857142857142857,3.490930318832397,,,
phase2,I'm struggling with loneliness after moving to a new city.,stressed,"I'm struggling with loneliness after moving to a new city. It's tough. I'm so lonely. I feel like I'm just going to do whatever I want with my life. It sounds silly and crazy to say, ""I'm gonna do something, but I'm gonna have to figure it out myself."" I'm really, really frustrated with people that",2,56,0.7678571428571429,1.0,1.0,0.0,-0.3587542087542086,0.660479797979798,9.745512008666992,0.2972972972972972,3.170027256011963,,,
phase2,I'm struggling with loneliness after moving to a new city.,stressed,"I'm struggling with loneliness after moving to a new city. I don't want to live with this. I want to be a normal human being.""

And she says that's the only way to deal with loneliness. ""You have to understand that there are other people who are suffering because of your loneliness. You have to make some adjustments in your lifestyle",3,61,0.7704918032786885,0.9666666666666668,1.0,0.0,0.0496212121212121,0.5132575757575758,8.48343276977539,0.2933333333333333,3.2630879878997803,,,
phase2,I'm struggling with loneliness after moving to a new city.,stressed,I'm struggling with loneliness after moving to a new city. I have an ex-boyfriend and a second girlfriend and I have been living in a big apartment building for the past 4 years and I'm just not getting to enjoy myself as much. We're still living in small apartment buildings. The apartment we're in today is really small and I live in,4,62,0.6935483870967742,0.9508196721311476,1.0,0.0,0.0136363636363636,0.3116161616161616,12.761316299438477,0.282051282051282,3.5851736068725586,,,
phase2,I'm struggling with loneliness after moving to a new city.,empathic,"I'm struggling with loneliness after moving to a new city. When you're on the road as long as I'm traveling my phone gets lost and I'm not very connected.

How did things change since I moved to the East, and for those of you who can only get out of here, your answer is the following:

This isn't",0,58,0.8620689655172413,1.0,1.0,0.0,-0.0027272727272727,0.4509090909090908,19.38510513305664,0.2972972972972972,3.3010141849517822,,,
phase2,I'm struggling with loneliness after moving to a new city.,empathic,"I'm struggling with loneliness after moving to a new city. All this time there's been nothing that keeps me at ease. My mind is full of meaningless thought. In my head I feel like there's something wrong, but in my hands there's no way I can change it. I feel like there isn't even a way out."" ""Why are you",1,60,0.8166666666666667,0.9491525423728814,0.9827586206896552,0.0172413793103448,-0.1284090909090909,0.7261363636363637,13.715439796447754,0.2894736842105263,3.2377257347106934,,,
phase2,I'm struggling with loneliness after moving to a new city.,empathic,"I'm struggling with loneliness after moving to a new city. When I'm lonely I always go to my friends' houses. There's only so many houses I can think of. It only gets more and more boring with each passing day.""

Baldwin also added: ""I've heard people come by my home from times I've been in London",2,56,0.875,1.0,1.0,0.0,0.0670454545454545,0.7068181818181818,14.874823570251465,0.3055555555555556,3.235578775405884,,,
phase2,I'm struggling with loneliness after moving to a new city.,empathic,"I'm struggling with loneliness after moving to a new city. You don't see anything. You just see a person living there. We've gone to every cafe and café in my neighbourhood. It's pretty much like what you do with your friends if you're on Facebook.""

Hospitalisation for HIV prevention is especially low in Britain. ""If we",3,56,0.875,1.0,1.0,0.0,0.1465909090909091,0.5636363636363636,21.7111873626709,0.3055555555555556,3.800123929977417,,,
phase2,I'm struggling with loneliness after moving to a new city.,empathic,"I'm struggling with loneliness after moving to a new city. My job does have its challenges in living in an era of high prices and less free time because my credit score is low. So I tend to be a little more comfortable around the people of these cities. It does affect my productivity. My life will just change once I leave for California, but this",4,66,0.8636363636363636,1.0,1.0,0.0,0.1552746212121212,0.4951515151515151,29.560495376586918,0.282051282051282,3.793045997619629,,,
phase2,I'm struggling with loneliness after moving to a new city.,cautious,"I'm struggling with loneliness after moving to a new city. The only things that are not working for me are the things I really care about.

I can't do much for anyone except focus on what matters to me and focus on myself.
.",0,44,0.7954545454545454,0.9767441860465116,1.0,0.0,0.1340909090909091,0.4636363636363636,14.740692138671877,0.3928571428571428,3.340454339981079,,,
phase2,I'm struggling with loneliness after moving to a new city.,cautious,"I'm struggling with loneliness after moving to a new city. I don't think I'm happy there. I just want to feel more like a human being. I think about how much I love the world, and how much people feel I have an obligation to them.

I feel like I'm making a huge effort, so I'm here to help",1,59,0.6779661016949152,0.9827586206896552,1.0,0.0,0.3623376623376623,0.5363636363636364,10.22193431854248,0.2933333333333333,3.337216377258301,,,
phase2,I'm struggling with loneliness after moving to a new city.,cautious,"I'm struggling with loneliness after moving to a new city. It's not all just about being home, but about finding the kind of place you were made to feel.""

She's never gone into a full-time job in a restaurant but it's something she says is hard to find in the industry. ""People say I was 'too busy,",2,57,0.8421052631578947,1.0,1.0,0.0,0.1361742424242424,0.5490530303030302,17.14061737060547,0.3013698630136986,3.746257781982422,,,
phase2,I'm struggling with loneliness after moving to a new city.,cautious,"I'm struggling with loneliness after moving to a new city. I feel so overwhelmed with new opportunities, and I'm not getting the recognition I once did. I was an actress, and now I'm single. I'm trying to live the life I want.""

It's been a busy year for the actress, with her family, a band and a",3,57,0.6842105263157895,1.0,1.0,0.0,0.0875324675324675,0.3846753246753246,12.223700523376465,0.3013698630136986,3.6945507526397705,,,
phase2,I'm struggling with loneliness after moving to a new city.,cautious,"I'm struggling with loneliness after moving to a new city.

What do you think are the most important reasons we should give for going out of our way to date?

I get that a lot of older women don't want to be a part of the relationship anymore, but I love the opportunity for a casual date. This one might be even",4,62,0.8064516129032258,1.0,1.0,0.0,0.2005050505050505,0.6257575757575758,13.642035484313965,0.2933333333333333,3.310312509536743,,,
phase2,I'm struggling with loneliness after moving to a new city.,creative,"I'm struggling with loneliness after moving to a new city. This house has made my day. I went through a lot on the new city floor, not just with the new room, the new hallway. And at a different moment. In all of these, they let me sit outside, because of the way things are and I'm a new resident. I",0,61,0.7540983606557377,0.95,1.0,0.0,0.0974025974025974,0.4175324675324675,27.98708724975586,0.2972972972972972,3.852313041687012,,,
phase2,I'm struggling with loneliness after moving to a new city.,creative,"I'm struggling with loneliness after moving to a new city. I couldn't see it now.

I get to meet my dad again, and get some money, which comes at the same time. He doesn't remember my last words, but I think about it all the next day after his speech. He gives me my ticket, and drives away when",1,59,0.8135593220338984,1.0,1.0,0.0,0.034090909090909,0.1615530303030303,20.705894470214844,0.3013698630136986,3.2280845642089844,,,
phase2,I'm struggling with loneliness after moving to a new city.,creative,"I'm struggling with loneliness after moving to a new city. I'd often read a book, I've listened to music, and tried to solve my problems together, but every time my new city turned up and I felt alone there would always be problems to solve. This past summer, however, was different. It seemed like everyone was all here, trying to",2,60,0.8333333333333334,1.0,1.0,0.0,0.0056818181818181,0.4397727272727273,19.043018341064453,0.2972972972972972,3.2660696506500244,,,
phase2,I'm struggling with loneliness after moving to a new city.,creative,"I'm struggling with loneliness after moving to a new city. My friends sometimes call me my mum, I want some space, but it does feel lonely. I don't mind the constant yelling from the other kids and I don't mind their angering the most, it doesn't matter how old we are, they would call me their daddy.""

She",3,58,0.8103448275862069,0.9473684210526316,0.9821428571428572,0.0178571428571429,0.0852272727272727,0.4271464646464646,22.44271278381348,0.3013698630136986,3.484198570251465,,,
phase2,I'm struggling with loneliness after moving to a new city.,creative,"I'm struggling with loneliness after moving to a new city. It is hard, but this is what it was all about because I couldn't figure out what I was doing.""",4,30,0.8333333333333334,1.0,1.0,0.0,-0.0776515151515151,0.4981060606060605,16.107595443725586,0.5116279069767442,3.192729949951172,,,
