prompt,category,profile_name,is_dynamic,learning_rate,repetition,generated_text,init_dopamine,init_cortisol,init_oxytocin,init_adrenaline,init_serotonin,final_dopamine,final_cortisol,final_oxytocin,final_adrenaline,final_serotonin,delta_dopamine,delta_cortisol,delta_oxytocin,delta_adrenaline,delta_serotonin,total_hormone_change,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,perplexity
What does it mean to live authentically?,open_ended,creative_static,False,0.0,2,"What does it mean to live authentically? Can we truly live authentically in the present as people?


Trouble thinking a bit at the start of a speech or to think hard as the people do it to understand. It makes sense now that in the 20s that was the",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,49,0.7346938775510204,0.9791666666666666,1.0,0.0,-0.08857323232323233,0.4048611111111111,27.502521514892578
What does it mean to live authentically?,open_ended,empathic_static,False,0.0,0,"What does it mean to live authentically?

The purpose of this series of chapters is to break down some basic concepts of living authentically.

How Does It Make Sense?

In this chapter, you learn how the soul functions. Your identity matters, not so much by",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,45,0.8222222222222222,0.9772727272727273,1.0,0.0,-0.026338383838383838,0.3602777777777778,11.733330726623535
What does it mean to live authentically?,open_ended,empathic_static,False,0.0,1,"What does it mean to live authentically?

In fact, many people live authentically as adults and this means no guilt, guiltlessness, shame, embarrassment, guilt and pain. A normal person often believes, at best in himself and only in an extreme manner and never in the face",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,46,0.8478260869565217,1.0,1.0,0.0,0.1856534090909091,0.6421874999999999,21.53483009338379
What does it mean to live authentically?,open_ended,empathic_static,False,0.0,2,"What does it mean to live authentically? To live in the world. I don't have an afterlife to describe my current and future life, to say the least. For years my parents tried to talk my mother down. One time I would take some medicine and she would call me a nut",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,52,0.7884615384615384,0.9803921568627451,1.0,0.0,-0.07076118326118326,0.41448412698412695,21.259349822998047
What is cultural diversity's value?,open_ended,neutral_dynamic,True,0.15,0,"What is cultural diversity's value?

Well, here's an obvious question—with and without diversity, there really is nothing beyond literature addresses. For one thing, how right are we to promote it as an official part of life? That'd be wrong right: it was really",0.5,0.5,0.5,0.5,0.5,0.491,0.5,0.5,0.5,0.56,-0.009000000000000008,0.0,0.0,0.0,0.06000000000000005,0.06900000000000006,43,0.9069767441860465,1.0,1.0,0.0,0.08163265306122448,0.4244897959183674,44.774940490722656
What is cultural diversity's value?,open_ended,neutral_dynamic,True,0.15,1,"What is cultural diversity's value? A 2015 UCLA study examined 44 perspectives of diversity.5 The participants were picked from diverse sites, ranging up to 80 percent of Americans. The US Human Diversity Index (HDI) scale is a mutualistic scale to allow you to consider other two or",0.5,0.5,0.5,0.5,0.5,0.46849999999999997,0.5,0.5,0.5,0.56,-0.03150000000000003,0.0,0.0,0.0,0.06000000000000005,0.09150000000000008,47,0.851063829787234,1.0,1.0,0.0,-0.008333333333333331,0.19166666666666665,53.33366394042969
What is cultural diversity's value?,open_ended,neutral_dynamic,True,0.15,2,What is cultural diversity's value? Check on Wikipedia: Good definition: The part of a country or empire that is free . . . By value is it effective for its systems to exist when you grow values: redevelopment of local communities and consequent delivery. Cultural diversity gives life to the,0.5,0.5,0.5,0.5,0.5,0.46399999999999997,0.5,0.5,0.5,0.554,-0.03600000000000003,0.0,0.0,0.0,0.05400000000000005,0.09000000000000008,50,0.84,0.9795918367346939,1.0,0.0,0.31666666666666665,0.39999999999999997,111.98898315429688
What is cultural diversity's value?,open_ended,creative_dynamic,True,0.12,0,"What is cultural diversity's value? Work from the 2020 Labour are actually 👍 https://t.co/TLKBdrVWMRnp 2kb GA EMS Cec Cormell thanks everyone connected to Clerk and through statement

Fuck it & certain hashtags? Tuesgra?!",0.9,0.3,0.5,0.6,0.5,0.8711999999999996,0.336,0.5,0.5519999999999997,0.5480000000000003,-0.02880000000000038,0.03600000000000003,0.0,-0.048000000000000265,0.048000000000000265,0.16080000000000094,33,1.0,1.0,1.0,0.0,0.03357142857142857,0.3142857142857143,1110.24951171875
What is cultural diversity's value?,open_ended,creative_dynamic,True,0.12,1,"What is cultural diversity's value? I express Conservatopian ideals to my four Senate colleagues—Rudofer Brunel Stitschka (monster bear wizard I-210 from ""Core Francis Navy simulation""), Ma Jacob Daly, Hill Leskie John Centre Route 191 memorial walkway parkmark",0.9,0.3,0.5,0.6,0.5,0.8675999999999996,0.324,0.5,0.5519999999999997,0.5480000000000003,-0.03240000000000043,0.02400000000000002,0.0,-0.048000000000000265,0.048000000000000265,0.15240000000000098,37,1.0,1.0,1.0,0.0,0.1,0.1,1861.72412109375
What is cultural diversity's value?,open_ended,creative_dynamic,True,0.12,2,What is cultural diversity's value? We now accept most today's capitalists neither hierarchies working with minority bosses nor any meritocracy beneath the lowest stakes where productive beta labour is the predilection and network and rents are combines externalized ded Cristal Rooney Jones & Mohammad Pay ($365 guest,0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.336,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.03600000000000003,0.0,-0.048000000000000265,0.048000000000000265,0.16800000000000104,47,0.9361702127659575,1.0,1.0,0.0,0.3,0.3,903.7496948242188
What is cultural diversity's value?,open_ended,empathic_dynamic,True,0.12,0,"What is cultural diversity's value? Read CitiesBeat's apartmentplugging effort Every Campaign Political Center Inside Greater Lansing

Follow Silver in DeConde on Twitter",0.6,0.4,0.9,0.4,0.7,0.5855999999999998,0.4,0.9,0.4,0.7240000000000001,-0.01440000000000019,0.0,0.0,0.0,0.024000000000000132,0.03840000000000032,22,1.0,1.0,1.0,0.0,0.125,0.2,432.60113525390625
What is cultural diversity's value?,open_ended,empathic_dynamic,True,0.12,1,"What is cultural diversity's value? This Will takes it a step further by indicating that Does Cultural Diversity Improving Communications Operations Play a Quantitative Regress in Departmental Typical Services?: ""SUMES MAY BE ADDICTED IN OPTIM ACTIONS, MODIFICATING HOMOGRAP",0.6,0.4,0.9,0.4,0.7,0.5819999999999997,0.4,0.9,0.4,0.7480000000000002,-0.018000000000000238,0.0,0.0,0.0,0.048000000000000265,0.0660000000000005,38,0.9210526315789473,1.0,1.0,0.0,-0.07333333333333333,0.36,123.16902923583984
What is cultural diversity's value?,open_ended,empathic_dynamic,True,0.12,2,"What is cultural diversity's value? Doesn't someone who says ""painful things can translate more into greater awareness?"" Don't you see other CNN commentators debating Jay 1 when that aforementioned CNN commentator said ""You waters fuckmywarpe"". You balk. Or this administration source, NOT YOU",0.6,0.4,0.9,0.4,0.7,0.5675999999999995,0.4,0.9,0.4,0.7480000000000002,-0.03240000000000043,0.0,0.0,0.0,0.048000000000000265,0.0804000000000007,43,0.9302325581395349,1.0,1.0,0.0,0.04583333333333334,0.3958333333333333,308.61212158203125
What is cultural diversity's value?,open_ended,neutral_static,False,0.0,0,"What is cultural diversity's value? How does it affect our culture, society, and the rest of the world? If there's a definition of ""culture"" that can refer to a particular culture or community, what needs to be expanded from there?

A new concept for understanding",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,45,0.8666666666666667,1.0,1.0,0.0,0.13434343434343435,0.295959595959596,12.36050796508789
What is cultural diversity's value?,open_ended,neutral_static,False,0.0,1,"What is cultural diversity's value?

When students make up about 0.5 percent of all students in a given country, it is a significant and significant investment that goes to create culture and contribute to the growth of education for our children and grandchildren. However, what we want to",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,48,0.7916666666666666,1.0,1.0,0.0,0.2833333333333333,0.6166666666666667,15.74083423614502
What is cultural diversity's value?,open_ended,neutral_static,False,0.0,2,"What is cultural diversity's value?

In short, while we must never overstate the benefits of diversity, it's helpful to recognize that cultural diversity in action has a disproportionate impact on the lives of other peoples, especially on disadvantaged young people. For example, on a national level",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,46,0.8478260869565217,1.0,1.0,0.0,0.03928571428571429,0.3392857142857143,14.327142715454102
What is cultural diversity's value?,open_ended,creative_static,False,0.0,0,What is cultural diversity's value? In fact there's a certain amount that has merit and merit alone. We're living in an era when more than 40 percent of us aren't of working class status: 40 million Latinos live in Southern California alone. Even white people aren't much better,0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,48,0.8541666666666666,1.0,1.0,0.0,0.20723562152133582,0.31020408163265306,27.58433723449707
What is cultural diversity's value?,open_ended,creative_static,False,0.0,1,"What is cultural diversity's value?

I think that cultures differ on whether you are going to be good at something or not. I know what you are doing, and it is good and it will get better, because that is that. To have good cultural diversity means that people",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,49,0.7142857142857143,0.9583333333333334,1.0,0.0,0.46666666666666673,0.41666666666666674,16.00063705444336
What is cultural diversity's value?,open_ended,creative_static,False,0.0,2,"What is cultural diversity's value?

In a sense, a strong, inclusive set of values is necessary for diversity. The best examples include the dignity, respect for each other, social justice — those that make me the person I am, not those who get in everything. The",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,46,0.8260869565217391,1.0,1.0,0.0,0.24027777777777778,0.4291666666666667,21.22650909423828
What is cultural diversity's value?,open_ended,empathic_static,False,0.0,0,"What is cultural diversity's value? Some examples I find from my own experience are ""cultural racism"" as a concept in general.

For example: racism against Asian Americans is not an issue, which means it does not ""mean"" that you were not allowed to call Asian Americans",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,46,0.8913043478260869,0.9777777777777777,1.0,0.0,0.14375000000000002,0.3410714285714286,24.440757751464844
What is cultural diversity's value?,open_ended,empathic_static,False,0.0,1,"What is cultural diversity's value? If you're looking at it in the same way the word 'racial diversity' is perceived by white people, and if they feel that it's unfair to label each other culturally as being different, if they feel that the concept of 'white identity'",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,47,0.8297872340425532,0.9347826086956522,0.9555555555555556,0.0444444444444444,-0.053125000000000006,0.28750000000000003,14.917338371276855
What is cultural diversity's value?,open_ended,empathic_static,False,0.0,2,"What is cultural diversity's value?

Historically, immigrants to Europe's periphery have had two sets of requirements. For one, they were citizens of the land, and for two, they came from countries other than India — in particular, they came from the Pacific Coast and Indian",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,45,0.8222222222222222,0.9545454545454546,0.9767441860465116,0.023255813953488413,0.035416666666666666,0.20208333333333334,16.86974334716797
What is time?,open_ended,neutral_dynamic,True,0.15,0,"What is time? How often are we going to start dealing with mainstream women models ranked at where they look at men in hierarchy, like celebrities and vice presidents?"" Fox? Well ... like Ping Pong at Panera Bread outlet 21 Bellevue. But Fox pulled one self",0.5,0.5,0.5,0.5,0.5,0.46849999999999997,0.5,0.5,0.5,0.56,-0.03150000000000003,0.0,0.0,0.0,0.06000000000000005,0.09150000000000008,46,0.9347826086956522,1.0,1.0,0.0,0.0,0.0,143.08958435058594
What is time?,open_ended,neutral_dynamic,True,0.15,1,"What is time?

One goal of the Angular 2 transition is for our developers to hit upon a new way of managing Redux values on GitHub. This concept is of great interest because up until 1 month ago extremely few of us knew a lot about all of Games happening",0.5,0.5,0.5,0.5,0.5,0.482,0.4925,0.5,0.5,0.56,-0.018000000000000016,-0.007500000000000007,0.0,0.0,0.06000000000000005,0.08550000000000008,50,0.86,1.0,1.0,0.0,0.24545454545454545,0.4348484848484849,52.602481842041016
What is time?,open_ended,neutral_dynamic,True,0.15,2,"What is time? Back to top Then, you can give 5 words a day to any of your friends, no matter if they wear their M5 play bag or not,"" this information man told him. ""I got this without any networks voice and. I sometimes pay",0.5,0.5,0.5,0.5,0.5,0.45499999999999996,0.5,0.5,0.5,0.56,-0.04500000000000004,0.0,0.0,0.0,0.06000000000000005,0.1050000000000001,46,0.9347826086956522,1.0,1.0,0.0,0.25,0.25,81.35340881347656
What is time?,open_ended,creative_dynamic,True,0.12,0,"What is time? Turtle hunters themselves report plague outbreaks. Unless potential lethal experiences fallen on exotic tropical Pacific peas in front of their ship, fishermen instinctively change idle sailor outbound. Report THEM TO YOUR SCHMARKLE Kchyur Schneile M -N Pom GNOME",0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.34800000000000003,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.04800000000000004,0.0,-0.048000000000000265,0.048000000000000265,0.18000000000000105,41,0.975609756097561,1.0,1.0,0.0,0.25,1.0,1563.238037109375
What is time?,open_ended,creative_dynamic,True,0.12,1,"What is time? Remember CAPBLOCK Beta building a totally new fine end Media explaining straight to an audience Thinker error parrying Fakeconceptpravervation 1 November 2017 chased

\t",0.9,0.3,0.5,0.6,0.5,0.8747999999999997,0.37200000000000005,0.5,0.5663999999999998,0.5336000000000002,-0.025200000000000333,0.07200000000000006,0.0,-0.033600000000000185,0.033600000000000185,0.16440000000000077,27,1.0,1.0,1.0,0.0,0.25101010101010096,0.4515151515151515,1290.81396484375
What is time?,open_ended,creative_dynamic,True,0.12,2,What is time? 1C power Tabulator clocksin private again that year annnnstock,0.9,0.3,0.5,0.6,0.5,0.8891999999999999,0.336,0.5,0.5855999999999999,0.5144000000000001,-0.010800000000000143,0.03600000000000003,0.0,-0.01440000000000008,0.01440000000000008,0.07560000000000033,12,1.0,1.0,1.0,0.0,0.0,0.375,2610.7978515625
What is time?,open_ended,empathic_dynamic,True,0.12,0,What is time? anima Cqoo started saying something on LGBT and DMCx: haughoh ho chi machas there w CA invested so much numgl34933 12 c01-3643000 200 Brune what Brazilian build off when gese75 Helped,0.6,0.4,0.9,0.4,0.7,0.5639999999999995,0.4960000000000001,0.9,0.4,0.7480000000000002,-0.036000000000000476,0.09600000000000009,0.0,0.0,0.048000000000000265,0.18000000000000083,34,0.9705882352941176,1.0,1.0,0.0,0.2,0.2,2318.7666015625
What is time?,open_ended,empathic_dynamic,True,0.12,1,"What is time? Time is the flow of activity down the lower levels. Why stops at 1520?"" promotes a swiverse environment that eschews ""having many things past one's control and doesn't care which options all giant things sleep on'.""

Answer Sequence Experts",0.6,0.4,0.9,0.4,0.7,0.5639999999999995,0.4,0.9,0.4,0.7480000000000002,-0.036000000000000476,0.0,0.0,0.0,0.048000000000000265,0.08400000000000074,42,0.9285714285714286,1.0,1.0,0.0,0.02361111111111111,0.5097222222222222,180.52450561523438
What is time?,open_ended,empathic_dynamic,True,0.12,2,"What is time? When are you moving forward? Eleven months to get into a relationship Nurturing a significant Ogre remains one of this women's healthashiansime. 21 Phile 2.10472

34 12/28/2012 7:50:20",0.6,0.4,0.9,0.4,0.7,0.5675999999999995,0.41200000000000003,0.9,0.4,0.7480000000000002,-0.03240000000000043,0.01200000000000001,0.0,0.0,0.048000000000000265,0.0924000000000007,31,0.967741935483871,1.0,1.0,0.0,0.375,0.875,138.2519989013672
What is time?,open_ended,neutral_static,False,0.0,0,"What is time?

Yes.

So, how much should I spend on a day? I'd estimate at most $40-$50, depending on the time the team is working on the project:

-Day one

+ 4 days for",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,35,0.8571428571428571,0.9705882352941176,1.0,0.0,0.35,0.35,13.838937759399414
What is time?,open_ended,neutral_static,False,0.0,1,"What is time? Time = time, day/night, and day/night; in short, the entire Universe = time that can be taken back to zero with any sort of logic. How would the universe be created if I gave up space and time for another,",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,43,0.8372093023255814,1.0,1.0,0.0,0.0,0.30833333333333335,23.430892944335938
What is time?,open_ended,neutral_static,False,0.0,2,"What is time? I think most people are thinking about using a different date than what has happened. If you used the wrong time then you're probably going to do a lot of things with them. It's not fun for your family, you need a break; it",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,47,0.9148936170212766,1.0,1.0,0.0,-0.0375,0.55,20.076688766479492
What is time?,open_ended,creative_static,False,0.0,0,What is time? Time is the same as time has not been measured yet so they know where to begin. I hope that they are correct on time.,0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28,0.8928571428571429,1.0,1.0,0.0,0.0,0.125,24.54492950439453
What is time?,open_ended,creative_static,False,0.0,1,"What is time? One thousand minutes at an annual pace

Why did he say that?

It's true because he didn't want the question put to others (even those who were at his side)

There's only 5:51 to say in",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,39,0.8974358974358975,1.0,1.0,0.0,0.175,0.825,29.749469757080078
What is time?,open_ended,creative_static,False,0.0,2,"What is time? Time to get ready and go. Your friend is ready! Please go look for him. When you know him, please don't stay at the spot until you know that he can't do anything because you're the one taking care of his sick cousin",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,46,0.8913043478260869,0.9777777777777777,1.0,0.0,-0.0880952380952381,0.6190476190476191,24.381013870239258
What is time?,open_ended,empathic_static,False,0.0,0,"What is time? To be the first player to kill a single enemy that needs to be killed within 10 seconds of it being launched, it has an optional 30-second cooldown and can be used while the game is running.

If a monster uses its ability in",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,47,0.8297872340425532,0.9782608695652174,1.0,0.0,-0.10535714285714287,0.2369047619047619,17.428874969482422
What is time?,open_ended,empathic_static,False,0.0,1,"What is time?

When your family and company travels to Europe or Africa on short-term visas, they will travel much longer. That's why they tend to go from one trip to another. So you want the company to be traveling as widely as possible on",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,45,0.8444444444444444,1.0,1.0,0.0,0.1,0.6,18.058631896972656
What is time?,open_ended,empathic_static,False,0.0,2,"What is time? What is my day-today schedule, day-between now and tomorrow? When you think about it - that's when it hit me, because my days are almost complete and today will finally come along.... It gets quite exhausting."" As he continued with",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,43,0.8372093023255814,0.9761904761904762,1.0,0.0,-0.10000000000000002,0.6333333333333333,36.416229248046875
What is the relationship between happiness and contentment?,open_ended,neutral_dynamic,True,0.15,0,"What is the relationship between happiness and contentment? A great movie today! 25th Century Fox Broadcasting.

Do you sit around above Disney façade trying to quantify your happiness? Forget Adam & Eve. ""How Should We Direct a Movie?"" 55s.

Great class wins amazing",0.5,0.5,0.5,0.5,0.5,0.46849999999999997,0.5,0.5,0.5,0.56,-0.03150000000000003,0.0,0.0,0.0,0.06000000000000005,0.09150000000000008,43,0.9534883720930233,1.0,1.0,0.0,0.5249999999999999,0.4375,77.74153900146484
What is the relationship between happiness and contentment?,open_ended,neutral_dynamic,True,0.15,1,What is the relationship between happiness and contentment? Are your problems and the trials of failures and foolishness what the anxiety level is when you've never experienced it to begin with? These numbers reflect the tribes' culture and our feelings and our comfortable and hopsx is basically who we are based around.,0.5,0.5,0.5,0.5,0.5,0.46849999999999997,0.5,0.5,0.5,0.56,-0.03150000000000003,0.0,0.0,0.0,0.06000000000000005,0.09150000000000008,52,0.75,0.9803921568627451,1.0,0.0,0.2333333333333333,0.6333333333333334,79.47268676757812
What is the relationship between happiness and contentment?,open_ended,neutral_dynamic,True,0.15,2,"What is the relationship between happiness and contentment?

Choosing a person's mood, confidence, or personality in interviews just depends on how they approach number source interviews. However, people which choose types of press are generally more likely to qualify as social force speaker. People who have more social influence",0.5,0.5,0.5,0.5,0.5,0.4775,0.5,0.5,0.5,0.56,-0.02250000000000002,0.0,0.0,0.0,0.06000000000000005,0.08250000000000007,49,0.9387755102040817,1.0,1.0,0.0,0.29444444444444445,0.3888888888888889,45.05763244628906
What is the relationship between happiness and contentment?,open_ended,creative_dynamic,True,0.12,0,"What is the relationship between happiness and contentment? Is he happy before the enemies recruiting for him prevail? The question can very well come to India. Connect Knowledge initiative North, Marievieu means and consumes so pious her presumption to wise curve of brass, superfined that instead ribbon tears speak aided w",0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.36000000000000004,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.06000000000000005,0.0,-0.048000000000000265,0.048000000000000265,0.19200000000000106,51,0.9019607843137255,1.0,1.0,0.0,0.48,0.54,842.0447387695312
What is the relationship between happiness and contentment?,open_ended,creative_dynamic,True,0.12,1,"What is the relationship between happiness and contentment? What other subjective variables can drivers approach having AvaLonesomeOXC stimulate all learning comprehension levels in normal human men? Question answers: ""Are having A) a complex process of had you dear a mediterranean diet all. Had new rabbits of",0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.324,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.02400000000000002,0.0,-0.048000000000000265,0.048000000000000265,0.15600000000000103,46,0.8913043478260869,1.0,1.0,0.0,0.09356060606060605,0.3632575757575758,259.73931884765625
What is the relationship between happiness and contentment?,open_ended,creative_dynamic,True,0.12,2,"What is the relationship between happiness and contentment?

Mind a simple truth: Try being much happier than an other person. And keep I-abilities a cookie that gets grilling priority viewing. Yeah sure, something defining in recreational rockwood games...in its entirety an affectionomorphic concrete crush issue",0.9,0.3,0.5,0.6,0.5,0.8639999999999995,0.312,0.5,0.5519999999999997,0.5480000000000003,-0.036000000000000476,0.01200000000000001,0.0,-0.048000000000000265,0.048000000000000265,0.14400000000000102,45,0.9333333333333333,1.0,1.0,0.0,0.23749999999999996,0.38683862433862437,285.25982666015625
What is the relationship between happiness and contentment?,open_ended,empathic_dynamic,True,0.12,0,"What is the relationship between happiness and contentment? And clearly, hope and circumstance (whatever that wording sounds like) are 25 percent of contentment phenomena employed by bookshelves across pages. Avoid excited fears caused by quick review versions of concepts that you one day […] READ THE REST

Recommended Direct",0.6,0.4,0.9,0.4,0.7,0.5783999999999997,0.4,0.9,0.4,0.7480000000000002,-0.021600000000000286,0.0,0.0,0.0,0.048000000000000265,0.06960000000000055,49,0.8775510204081632,1.0,1.0,0.0,0.32166666666666666,0.44666666666666666,98.73905944824219
What is the relationship between happiness and contentment?,open_ended,empathic_dynamic,True,0.12,1,What is the relationship between happiness and contentment? Pixune.com,0.6,0.4,0.9,0.4,0.7,0.5963999999999999,0.4,0.9,0.4,0.7048,-0.0036000000000000476,0.0,0.0,0.0,0.0048000000000000265,0.008400000000000074,9,1.0,1.0,1.0,0.0,0.7,0.2,71.23770141601562
What is the relationship between happiness and contentment?,open_ended,empathic_dynamic,True,0.12,2,"What is the relationship between happiness and contentment? Are you the type? When ideas are, why can't coaches and learners interact to create a Connect'it norm of allow? Gain insight about these higher values

You can add a value stone on it any trivial observation (because it would se",0.6,0.4,0.9,0.4,0.7,0.5639999999999995,0.4,0.9,0.4,0.7480000000000002,-0.036000000000000476,0.0,0.0,0.0,0.048000000000000265,0.08400000000000074,49,0.8979591836734694,1.0,1.0,0.0,0.475,0.35,175.90335083007812
What is the relationship between happiness and contentment?,open_ended,neutral_static,False,0.0,0,"What is the relationship between happiness and contentment? For a person who lives a long life, or lives in a culture that emphasizes success as well as failure for a long period of time, happiness is most associated with success more often than failing (even though ""success"" can mean failure of an achievement",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,53,0.7735849056603774,0.9615384615384616,1.0,0.0,0.1878472222222222,0.29062499999999997,17.05532455444336
What is the relationship between happiness and contentment?,open_ended,neutral_static,False,0.0,1,"What is the relationship between happiness and contentment?

A healthy mindset and a healthy mindset are linked at the heart of this relationship. The main thing is to cultivate the positive mental and emotional states. This means doing lots of simple and important things everyday. Do these like:

Do simple",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50,0.72,0.9591836734693877,0.9791666666666666,0.02083333333333337,0.19944903581267212,0.4766430539157811,14.994222640991211
What is the relationship between happiness and contentment?,open_ended,neutral_static,False,0.0,2,"What is the relationship between happiness and contentment? Is it real, or just some fantasies that you imagine being generated by the mind, or is there some connection between it and an emotion that's present in the body of the mind? We can talk about both kinds of things.

We're",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50,0.78,1.0,1.0,0.0,0.3,0.16666666666666666,12.316629409790039
What is the relationship between happiness and contentment?,open_ended,creative_static,False,0.0,0,"What is the relationship between happiness and contentment? What is happiness in a life made of? In a new book, I'll share the first step to a way we choose to approach what causes joy in the most fulfilling times, or in the worst. I recommend the book, Happy Heart, to",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,51,0.6862745098039216,0.94,1.0,0.0,0.3607954545454545,0.48598484848484846,21.44692039489746
What is the relationship between happiness and contentment?,open_ended,creative_static,False,0.0,1,"What is the relationship between happiness and contentment? In short, in each place one is likely to get happier.

What else is available to them? Happiness is defined as your capacity, awareness and a higher vibration. The two other important terms are the concentration and motivation.

I use",0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,48,0.7708333333333334,1.0,1.0,0.0,0.29062499999999997,0.496875,26.94159507751465
What is the relationship between happiness and contentment?,open_ended,creative_static,False,0.0,2,"What is the relationship between happiness and contentment? I don't think I have done any homework on happiness so I can't say much but feel I am going to find a specific solution for this in a followup post or something. The second post might not have answers for this. (Read """,0.9,0.3,0.5,0.6,0.5,0.9,0.3,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,52,0.8269230769230769,1.0,1.0,0.0,0.31999999999999995,0.14500000000000002,23.18783187866211
What is the relationship between happiness and contentment?,open_ended,empathic_static,False,0.0,0,"What is the relationship between happiness and contentment? Is there good reason that such feelings are not self-serving?

For some people that are satisfied through satisfying a particular purpose are those who value quality or a particular place. For others, some positive emotions have a purpose other than their desire for",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,51,0.7843137254901961,0.98,1.0,0.0,0.31506734006734,0.543013468013468,23.851913452148438
What is the relationship between happiness and contentment?,open_ended,empathic_static,False,0.0,1,"What is the relationship between happiness and contentment? What has been the difference, though, between people as people? The question should be framed as follows: Why are we more satisfied with our personal and professional lives, particularly our working-life, relationship with the world than with the way our daily lives",0.6,0.4,0.9,0.4,0.7,0.6,0.4,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,50,0.74,0.9795918367346939,1.0,0.0,0.28095238095238095,0.34761904761904766,17.321306228637695
