condition,condition_type,hormone_profile_name,semantic_category,semantic_strength,prompt,prompt_category,generated_text,generation_idx,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,semantic_activation_empathy,semantic_activation_creativity,semantic_activation_caution,semantic_activation_factual,semantic_activation_enthusiasm,dominant_semantic_category,dominant_semantic_score,semantic_coherence
semantic_empathy,semantic,empathic,empathy,3.0,"If you paint a fence at 10 feet per hour and your friend paints at 15 feet per hour, how long to paint 100 feet together?",reasoning,"If you paint a fence at 10 feet per hour and your friend paints at 15 feet per hour, how long to paint 100 feet together? This is probably very complicated for you... The ""perseverance factor."" (Yes, it's only 10 to 25. A more typical ten per hour paint job is an extremely rare and well-executed one.)

In the end, the answer really depends on when you decide that there",22,70,0.7714285714285715,0.9710144927536232,1.0,0.0,0.016666666666666663,0.5625,-0.018437040969729424,0.14214926958084106,0.04668694734573364,0.038034845143556595,0.04008990526199341,creativity,0.14214926958084106,-0.018437040969729424
semantic_empathy,semantic,empathic,empathy,3.0,Explain how quantum computers differ from regular computers.,factual_qa,"Explain how quantum computers differ from regular computers.


Why will my computer be running out of energy?

""I am running out of energy after two hours of running out of energy,"" explained Mr. Gurney. And he is not going to stop running.""

I would be happy if my solar system became powered by more",23,54,0.8333333333333334,0.9245283018867925,0.9615384615384616,0.038461538461538436,0.43333333333333335,0.5256410256410257,-0.04378380626440048,0.10042398422956467,0.017755791544914246,0.06468698382377625,0.06327986717224121,creativity,0.10042398422956467,-0.04378380626440048
semantic_empathy,semantic,empathic,empathy,3.0,What is the difference between identity and the self?,open_ended,"What is the difference between identity and the self?

Identity doesn't mean a name. Being born with one's own identity means you're like any other child. This is one of the defining characteristics of what I do, and the first time I encountered this I had no idea. (My own parents were still trying to figure out how",24,58,0.7758620689655172,0.9824561403508771,1.0,0.0,0.20249999999999999,0.6791666666666667,0.049923453480005264,0.06723321229219437,-0.10872186720371246,0.04064174368977547,-0.032472796738147736,creativity,0.06723321229219437,0.049923453480005264
semantic_empathy,semantic,empathic,empathy,3.0,Imagine a world where dreams can be recorded and shared.,creative_writing,"Imagine a world where dreams can be recorded and shared. ""The dream is not an escape, I don't know how. One can have that hope that you will finally do what you want and get back at it as if you are still in it. That is what my vision was about,"" Shipp said at a press conference here in April that was",25,63,0.7936507936507936,1.0,1.0,0.0,0.0,0.5,0.21608832478523254,0.3478636145591736,0.1324041336774826,-0.02386891469359398,0.1370915025472641,creativity,0.3478636145591736,0.21608832478523254
semantic_empathy,semantic,empathic,empathy,3.0,"If a pizza is cut into 8 equal slices and you eat 3, what fraction remains?",reasoning,"If a pizza is cut into 8 equal slices and you eat 3, what fraction remains?

In fact, as of 2014 there are roughly 2.5 hours for those slices and they are now eaten as a ""lick"". Which would be very different from the way we would want our pizzas to have been for the most part for your pizza's longevity.

If your",26,63,0.8253968253968254,0.9838709677419355,1.0,0.0,0.1,0.48250000000000004,0.07683665305376053,0.0356961190700531,0.018871325999498367,0.07077209651470184,-0.01361532136797905,empathy,0.07683665305376053,0.07683665305376053
semantic_empathy,semantic,empathic,empathy,3.0,What's the next prime number after 17?,reasoning,"What's the next prime number after 17?

We'd love to be one of your top 5 people, but this will take some finding in your past experience and it's the only time when you could see me or my wife actually use the hashtag first. We'd LOVE to see you on Twitter.

What's your most recent",27,56,0.8214285714285714,0.9636363636363636,0.9814814814814815,0.01851851851851849,0.2,0.4133333333333334,0.13070307672023773,0.17055244743824005,0.0752202719449997,0.0020388010889291763,0.19835709035396576,enthusiasm,0.19835709035396576,0.13070307672023773
semantic_empathy,semantic,empathic,empathy,3.0,"What number should replace X: 2, 6, 12, 20, X, 42?",reasoning,"What number should replace X: 2, 6, 12, 20, X, 42?

The reason I'm asking here is simple:

The amount of X is not equal in some sense — how much does the percentage of that amount match to the size of the total. If an amount of 6 is inversely proportional to the overall amount of 7 that's also true of",28,62,0.7419354838709677,0.9508196721311475,1.0,0.0,0.09166666666666667,0.3678571428571429,0.05161508172750473,0.010625321418046951,0.00467967614531517,0.04167579114437103,-0.02236245572566986,empathy,0.05161508172750473,0.05161508172750473
semantic_empathy,semantic,empathic,empathy,3.0,Imagine the story of a coin passing through different hands.,creative_writing,"Imagine the story of a coin passing through different hands. In the U.S. it is an international coin with a ""cross-referencing"" system in the hands of every individual coin dealer in every state so that any counterfeit does not have an edge to the face so that it looks exactly the same. It seems the only way you are going",29,60,0.7166666666666667,0.9661016949152542,1.0,0.0,0.041666666666666664,0.3958333333333333,0.03687034174799919,0.2539541721343994,0.08083318918943405,0.17443466186523438,0.01622302643954754,creativity,0.2539541721343994,0.03687034174799919
semantic_empathy,semantic,empathic,empathy,3.0,Imagine the meeting of simplicity and complexity.,creative_writing,"Imagine the meeting of simplicity and complexity. But is that the right way to describe those things? A more difficult question to ask would be which is ""one of the two"" in some way that will be ""one of the two""? It is quite a much more complex case and I can only say it is an impossible one so be not",30,62,0.7096774193548387,0.9508196721311475,0.9833333333333333,0.01666666666666672,-0.025850340136054417,0.7051020408163264,0.08950217813253403,0.19906003773212433,0.1431766152381897,0.11451200395822525,0.09382124245166779,creativity,0.19906003773212433,0.08950217813253403
semantic_empathy,semantic,empathic,empathy,3.0,Imagine a world where dreams can be recorded and shared.,creative_writing,"Imagine a world where dreams can be recorded and shared. You only have to have read the book by other people to see this.""

— Michael Wollman, New Orleans, La. to Dr. Sanger and her mother (Pablo, June 13, 1962, with Jellis and Richard), where P&J, not knowing when",31,49,0.8775510204081632,1.0,1.0,0.0,0.0037878787878787845,0.6098484848484849,0.0937151312828064,0.23334796726703644,0.11772831529378891,0.05102778598666191,0.08579080551862717,creativity,0.23334796726703644,0.0937151312828064
semantic_empathy,semantic,empathic,empathy,3.0,My partner is dealing with family conflict. How can I support?,empathic_support,"My partner is dealing with family conflict. How can I support? How do I pay for an ambulance?""

He also said there's no doubt there could be the possibility of an assault and that in fact he's prepared to do what any good paramedic can do.

""We should all be on the same page. All I can do is work",32,60,0.8,1.0,1.0,0.0,0.35,0.36250000000000004,0.23811191320419312,0.0361471064388752,0.20252102613449097,-0.006192342843860388,0.024037130177021027,empathy,0.23811191320419312,0.23811191320419312
semantic_empathy,semantic,empathic,empathy,3.0,What does it mean to live authentically?,open_ended,"What does it mean to live authentically?


For me. If I'm just here on a journey with the Lord, what I'm looking for now is the freedom and openness with which I can explore every aspect of my life without the need for my identity to change. This life would certainly not be my original mission and purpose of life",33,60,0.7666666666666667,1.0,1.0,0.0,-0.12121212121212122,0.6458333333333334,0.13466668128967285,0.23132003843784332,0.06313756108283997,0.10982684046030045,0.16692817211151123,creativity,0.23132003843784332,0.13466668128967285
semantic_empathy,semantic,empathic,empathy,3.0,What's the best advice you've ever received?,open_ended,"What's the best advice you've ever received?

Do something for them. They have your back. You have every intention of supporting them and their mission to give back. But all too often what we end up seeing is just some kind of big, big, crazy 'tit for tat' of us in a way. It can",34,55,0.8909090909090909,1.0,1.0,0.0,0.15625,0.31875000000000003,0.2142707109451294,0.04289133846759796,0.14282746613025665,-0.03134629875421524,0.07982899248600006,empathy,0.2142707109451294,0.2142707109451294
semantic_empathy,semantic,empathic,empathy,3.0,What does it mean to live authentically?,open_ended,"What does it mean to live authentically? Is your faith required to make it?

It means that you do what the scriptures say you do, and that's who we are. This is what Jesus said, that it was only in obedience to His will and the dictates of his conscience that we could live authentically, and what He",35,58,0.7068965517241379,1.0,1.0,0.0,-0.009943181818181823,0.671875,0.0933910384774208,0.04069922864437103,0.0021655093878507614,0.15707722306251526,0.07232571393251419,factual,0.15707722306251526,0.0933910384774208
semantic_empathy,semantic,empathic,empathy,3.0,I'm doubting my parenting abilities.,empathic_support,"I'm doubting my parenting abilities. I need you to teach me about the power of words and not to have your eyes glued in by one.""

I did not.

In the years that followed I could not help but find a way to comfort his heart (on and off stage, in any shape or form) as",36,56,0.8392857142857143,1.0,1.0,0.0,0.0,0.0,0.2043604999780655,0.04211549460887909,0.08169714361429214,0.034201279282569885,0.1410454511642456,empathy,0.2043604999780655,0.2043604999780655
semantic_empathy,semantic,empathic,empathy,3.0,Describe the relationship between life and death.,creative_writing,"Describe the relationship between life and death.

The world, which has now been made so much worse by its own stupidity, seems to be moving toward a world under the tyranny of stupidity. When man dies, there are still some who feel as if life did not call to end for so long. The only world of its day,",37,59,0.847457627118644,1.0,1.0,0.0,-0.17500000000000002,0.8333333333333334,0.16236555576324463,0.22219069302082062,0.13706333935260773,0.07626529783010483,0.1080721989274025,creativity,0.22219069302082062,0.16236555576324463
semantic_empathy,semantic,empathic,empathy,3.0,How to build sustainable cities?,open_ended,"How to build sustainable cities?

In my last talk, I discussed how I designed an automated city with a smart network. But when I got to building sustainable cities, I wanted more work but my design work had not been funded.

The last person I talked to after the talk about how to use public spaces,",38,56,0.7321428571428571,0.9818181818181818,1.0,0.0,0.14285714285714285,0.26857142857142857,0.06647147983312607,0.2454686164855957,0.13034111261367798,0.13608679175376892,0.08733822405338287,creativity,0.2454686164855957,0.06647147983312607
semantic_empathy,semantic,empathic,empathy,3.0,"If you arrange 6 people in a row for a photo, how many different arrangements are possible?",reasoning,"If you arrange 6 people in a row for a photo, how many different arrangements are possible?

No. On our website you do not have to make any arrangements at all. Only the one who is not at the picture should get their picture, or else a mistake will do the job.",39,52,0.8269230769230769,1.0,1.0,0.0,0.125,0.775,0.01851605623960495,0.1412610560655594,0.07568342983722687,-0.02220693975687027,-0.016350911930203438,creativity,0.1412610560655594,0.01851605623960495
semantic_empathy,semantic,empathic,empathy,3.0,What's a belief you've changed your mind about?,open_ended,"What's a belief you've changed your mind about?

I am going to hold on to this feeling of not knowing what I will believe. I am also thinking about trying to do well in the Olympics and not be a fool! When we get to that point, I realize it's hard when I am so in such an uncertain place, not",40,61,0.7704918032786885,0.9666666666666667,1.0,0.0,-0.14583333333333334,0.5208333333333333,0.18365706503391266,0.22670376300811768,0.1833997368812561,0.05745888501405716,0.15230099856853485,creativity,0.22670376300811768,0.18365706503391266
semantic_empathy,semantic,empathic,empathy,3.0,Write about a space station at the edge of the galaxy.,creative_writing,"Write about a space station at the edge of the galaxy. In my last post, we discussed the work on S4 that had to do with galaxies and its own physics.

I will try to follow up with two more of my most recent posts on the S4 issue and to clarify: this is not an ""in-depth"" talk on the",41,60,0.7833333333333333,0.9830508474576272,1.0,0.0,0.32,0.46333333333333326,0.07686495780944824,0.22599466145038605,0.1497601419687271,0.17506349086761475,0.14426128566265106,creativity,0.22599466145038605,0.07686495780944824
semantic_empathy,semantic,empathic,empathy,3.0,What's a belief you've changed your mind about?,open_ended,"What's a belief you've changed your mind about?

I can't say I've, but I've become quite comfortable in how I act in my life about the way I speak and think. I don't think it's about being very, very good at it. But this belief I am very sure of. I hope people can forgive me",42,56,0.8214285714285714,1.0,1.0,0.0,0.6533333333333333,0.86,0.22460846602916718,0.09987486898899078,0.1040094718337059,0.08796163648366928,0.12386646866798401,empathy,0.22460846602916718,0.22460846602916718
semantic_empathy,semantic,empathic,empathy,3.0,Describe the dance between chaos and order.,creative_writing,"Describe the dance between chaos and order. You will learn how to have a good time with a man. You will feel the rhythm of his voice when he's talking, and the rhythms will move along. You will have good feelings about your work or work he might get paid or who is you working with. Then you'll see if one",43,61,0.7704918032786885,0.9666666666666667,1.0,0.0,0.7,0.6000000000000001,0.1779688596725464,0.21688514947891235,0.12205500900745392,0.05340767651796341,0.23036405444145203,enthusiasm,0.23036405444145203,0.1779688596725464
semantic_empathy,semantic,empathic,empathy,3.0,"If a rope ladder hangs over a ship's side and the rungs are 1 foot apart, how many rungs will be underwater when the tide rises 3 feet?",reasoning,"If a rope ladder hangs over a ship's side and the rungs are 1 foot apart, how many rungs will be underwater when the tide rises 3 feet? As you run on the rope-laying boat or in a kayak, how many do you have to walk through before someone is able to say no to you being lifted by the boat or in a kayak?

Why would anyone not want to go into a mine in that boat?",44,78,0.7564102564102564,0.948051948051948,0.9736842105263158,0.02631578947368418,0.5,0.5416666666666666,0.07217081636190414,-0.04562123492360115,0.04078647121787071,0.007692273706197739,-0.0845242589712143,empathy,0.07217081636190414,0.07217081636190414
semantic_empathy,semantic,empathic,empathy,3.0,What are the main differences between classical and quantum physics?,factual_qa,"What are the main differences between classical and quantum physics?

A. This is more often a matter of subjective opinion as you're always thinking about it, like if it was true that there are four photons.

B. It's more typically you're thinking about things outside this particular area, like the light of your own hand. Or,",45,56,0.8392857142857143,0.9818181818181818,1.0,0.0,0.25166666666666665,0.45666666666666667,-0.018875710666179657,0.12503370642662048,0.015012204647064209,-0.008468651212751865,0.051001373678445816,creativity,0.12503370642662048,-0.018875710666179657
semantic_empathy,semantic,empathic,empathy,3.0,What's a belief you've changed your mind about?,open_ended,"What's a belief you've changed your mind about?

Lydia: I believe that belief or belief I get. I guess a lot of people start, or think, I'm a pretty cool person. I'd rather be in someplace where there are like, 40-70 members (I think this is a very narrow sample), say,",46,51,0.8431372549019608,1.0,1.0,0.0,0.11333333333333333,0.7233333333333333,0.14790470898151398,0.14215819537639618,0.101787269115448,0.0854412093758583,0.072843998670578,empathy,0.14790470898151398,0.14790470898151398
semantic_empathy,semantic,empathic,empathy,3.0,What is cultural diversity's value?,open_ended,"What is cultural diversity's value?

Diversity is the understanding of and importance of differences to one's own communities, cultures and identities by our own people and cultures and identities by people from across all over the world. But it can also make you feel more valued and understood and appreciated by others around you, in your own identity",47,58,0.7413793103448276,0.9473684210526315,0.9642857142857143,0.0357142857142857,0.4333333333333333,0.6166666666666667,0.09668060392141342,0.238444983959198,0.0378526896238327,0.11809296160936356,0.13783062994480133,creativity,0.238444983959198,0.09668060392141342
semantic_empathy,semantic,empathic,empathy,3.0,Describe a city that exists in multiple time periods simultaneously.,creative_writing,"Describe a city that exists in multiple time periods simultaneously. By contrast, it's impossible to have a uniform view of a map. You could have a more accurate first look of everything in the city. You could see people every inch of it. But if I want a map that does exist, I have to go look for that. That said, you",48,62,0.7258064516129032,0.9672131147540983,1.0,0.0,0.09666666666666669,0.49333333333333335,-0.003778214566409588,0.297300785779953,0.022008150815963745,0.11072343587875366,0.12377603352069855,creativity,0.297300785779953,-0.003778214566409588
semantic_empathy,semantic,empathic,empathy,3.0,What goes up but never comes down?,reasoning,"What goes up but never comes down? How does it feel to start in this part of the world and work your way up to your goals? It's about time you knew the answer to this.""

Cumming still got some help by the coach. The team is ""doing every session well"" with about 20 to 30 people",49,57,0.8421052631578947,1.0,1.0,0.0,-0.15555555555555556,0.2888888888888889,0.19432680308818817,0.13570523262023926,0.10265704244375229,0.08510855585336685,0.23873299360275269,enthusiasm,0.23873299360275269,0.19432680308818817
semantic_empathy,semantic,empathic,empathy,3.0,Describe biodiversity and why it matters.,factual_qa,"Describe biodiversity and why it matters.

'There is so much we don't know about 'diversity' (such as its use as a 'political marker') but here are the answers we can apply here.'

LONDON - One in every ten British children have a disability, according to government figures - and this may",50,51,0.9019607843137255,1.0,1.0,0.0,0.04,0.15999999999999998,0.011193312704563141,0.20795634388923645,0.16116279363632202,0.19898663461208344,0.065599724650383,creativity,0.20795634388923645,0.011193312704563141
semantic_empathy,semantic,empathic,empathy,3.0,I feel overwhelmed by my workload this week.,empathic_support,I feel overwhelmed by my workload this week. I just want to get in touch so that you can check into the clinic. I know you're busy on the phone so I want to get in touch with you before any other calls happen and let you know what I am doing. I know my new boss isn't up to playing with his schedule,51,64,0.703125,0.9206349206349206,0.9516129032258065,0.048387096774193505,0.03712121212121212,0.3765151515151515,0.2021285593509674,-0.06622980535030365,0.03309489041566849,-0.10862869024276733,0.12389426678419113,empathy,0.2021285593509674,0.2021285593509674
semantic_empathy,semantic,empathic,empathy,3.0,"If 3 cats can catch 3 mice in 3 minutes, how many cats does it take to catch 100 mice in 100 minutes?",reasoning,"If 3 cats can catch 3 mice in 3 minutes, how many cats does it take to catch 100 mice in 100 minutes? In this way, all 3 cats will be caught in 90 minutes for every single mouse. A mouse of one type will run out by the end of 3 minutes and then you need to get another.

So here's my idea: I'll try to get a small number of cats for free",52,75,0.7066666666666667,0.9594594594594594,1.0,0.0,0.14464285714285716,0.4785714285714286,0.016732169315218925,0.05923324078321457,0.0028387270867824554,-0.04416586458683014,0.016142621636390686,creativity,0.05923324078321457,0.016732169315218925
semantic_empathy,semantic,empathic,empathy,3.0,I feel sad and don't know why.,empathic_support,"I feel sad and don't know why. I feel good about this situation and want to make sure I stay.""


Krause has only taken two starts in her career before she got the decision to seek play at an All-Star Game.


She said in a blog post that she only hopes to end her time with the",53,57,0.7894736842105263,0.9821428571428571,1.0,0.0,0.04999999999999999,0.8148148148148149,0.1881188601255417,-0.009756596758961678,0.12021245807409286,-0.09132958948612213,0.029650932177901268,empathy,0.1881188601255417,0.1881188601255417
semantic_empathy,semantic,empathic,empathy,3.0,My child is being bullied at school. What should I say?,empathic_support,"My child is being bullied at school. What should I say?

""I want to be heard in this house with my two kids. This is not what it's about. When you are very young your body is very fragile as it can get you into trouble. A child will cry because he is so emotional. He can get in trouble as he is",54,63,0.746031746031746,0.967741935483871,1.0,0.0,-0.054000000000000006,0.44400000000000006,0.11025595664978027,-0.026174746453762054,0.022406406700611115,0.0484510101377964,-0.015425554476678371,empathy,0.11025595664978027,0.11025595664978027
semantic_empathy,semantic,empathic,empathy,3.0,"If you flip a fair coin 10 times and get heads each time, what's the probability of heads on the 11th flip?",reasoning,"If you flip a fair coin 10 times and get heads each time, what's the probability of heads on the 11th flip?

Well, the 1st time, it'll be just one of the 9% with the 3rd one being in the 4th. So if it's 3 heads, it might end up being 4 as well on the 5th coin. A very simple example of a coin that has only",55,68,0.75,0.9850746268656716,1.0,0.0,0.175,0.5910714285714286,-0.027530355378985405,0.05585738271474838,0.017594492062926292,0.028714217245578766,0.014522438868880272,creativity,0.05585738271474838,-0.027530355378985405
semantic_empathy,semantic,empathic,empathy,3.0,"If you roll two dice, what's the probability of getting a sum of 7?",reasoning,"If you roll two dice, what's the probability of getting a sum of 7? You're in this mess! If you roll two dice and no such sum, then that's what's going to get us into trouble. There are more than 400 variables. But the rules don't say what's what or why you're being told. The game has only one play rule--you",56,61,0.8360655737704918,0.95,0.9661016949152542,0.03389830508474578,-0.053125000000000006,0.46249999999999997,0.038987211883068085,-0.005194284953176975,0.11062891781330109,-0.056153032928705215,-0.0386514887213707,caution,0.11062891781330109,0.038987211883068085
semantic_empathy,semantic,empathic,empathy,3.0,What does it mean to live authentically?,open_ended,"What does it mean to live authentically? You don't just ""walk into a bar you like.""

""Because of my family and the history that my family has helped build through my career of becoming a journalist. And for being in the industry, I could go at any time and be interviewed. I know it's easy to go",57,57,0.7894736842105263,0.9821428571428571,1.0,0.0,0.17679924242424244,0.7177083333333334,0.10511870682239532,0.10416178405284882,0.031196121126413345,0.12981285154819489,0.0993567705154419,factual,0.12981285154819489,0.10511870682239532
semantic_empathy,semantic,empathic,empathy,3.0,"If a rope ladder hangs over a ship's side and the rungs are 1 foot apart, how many rungs will be underwater when the tide rises 3 feet?",reasoning,"If a rope ladder hangs over a ship's side and the rungs are 1 foot apart, how many rungs will be underwater when the tide rises 3 feet?

The answer would be no:

A 3-4-5-6-8-1 inch rope ladder would have just 4 rungs. The bottom part of the 6-11-9-2 would have no fewer than five rungs.

We're assuming that the",58,60,0.75,0.9661016949152542,1.0,0.0,0.5,0.5,0.009257655590772629,-0.04976552352309227,0.007332691457122564,0.0025143749080598354,-0.054510265588760376,empathy,0.009257655590772629,0.009257655590772629
semantic_empathy,semantic,empathic,empathy,3.0,Explain what photosynthesis is and why it's important.,factual_qa,"Explain what photosynthesis is and why it's important.

Lysophyse.com and LOSophyte.in can both have pages for more:

This may be an idea in your head, but it should be done now and then by you.

Let us know about your views on the comments.

Share

",59,45,0.9111111111111111,1.0,1.0,0.0,0.45,0.75,0.03168831020593643,0.203668475151062,0.16847510635852814,0.12590588629245758,0.1556698977947235,creativity,0.203668475151062,0.03168831020593643
semantic_empathy,semantic,empathic,empathy,3.0,I'm grieving the loss of a loved one.,empathic_support,"I'm grieving the loss of a loved one. This loss is more than I could ever have imagined. This loss is about being with my baby. It's about wanting to be with my child like always.""

In a blog post Wednesday, Darryl K. Harris III, a senior fellow in health policy studies at the left-leaning",60,55,0.8,0.9444444444444444,0.9811320754716981,0.018867924528301883,0.6,0.65,0.33316606283187866,0.06965705007314682,0.17553390562534332,0.04727616161108017,0.19121280312538147,empathy,0.33316606283187866,0.33316606283187866
semantic_empathy,semantic,empathic,empathy,3.0,What would you do if you could time travel?,open_ended,"What would you do if you could time travel? Is it the fastest thing you could have, which would be good for you and for the economy when you're in a hurry or on time, or just a one-way trip. We'd not be so surprised if it could just take us by the hand and out into space in one of those",61,62,0.7258064516129032,0.9836065573770492,1.0,0.0,0.39999999999999997,0.75,0.0491640530526638,0.22084860503673553,0.13688190281391144,-0.12328386306762695,0.06153928488492966,creativity,0.22084860503673553,0.0491640530526638
semantic_empathy,semantic,empathic,empathy,3.0,My partner is dealing with family conflict. How can I support?,empathic_support,"My partner is dealing with family conflict. How can I support?

To help, we set up an emergency shelter here in Oakland where all shelters and services for Oakland families have been created. With help from our staff, this shelter is ready and equipped, and our local and non-profit partners are doing great.

Q: You're talking about the",62,58,0.8620689655172413,1.0,1.0,0.0,0.3333333333333333,0.4166666666666667,0.20996512472629547,-0.005614330992102623,0.11738646775484085,-0.03301136940717697,0.03430473804473877,empathy,0.20996512472629547,0.20996512472629547
semantic_empathy,semantic,empathic,empathy,3.0,Write about a game where the rules change constantly.,creative_writing,Write about a game where the rules change constantly. The game is so good because it uses it so much. It's really great here and there. The only way to go is to start by reviewing game review games by the fans of the original games. This game made my review by having it for 4-7 hours and it made me think about,63,63,0.6984126984126984,1.0,1.0,0.0,0.030555555555555544,0.5592592592592592,0.09585678577423096,0.2663590610027313,0.1338648647069931,0.0503455251455307,0.1940927505493164,creativity,0.2663590610027313,0.09585678577423096
semantic_empathy,semantic,empathic,empathy,3.0,What are you most grateful for?,open_ended,"What are you most grateful for? I think we've made history here. But our story could not have even begun with you this quick."" The rest is from here. And that story has finally come home now—the last of its kind, the best: The two heroes. I hope we make this story a success.",64,54,0.8518518518518519,1.0,1.0,0.0,0.3904761904761904,0.4666666666666667,0.2645992934703827,0.21436910331249237,0.08129800111055374,0.04309523105621338,0.3417782783508301,enthusiasm,0.3417782783508301,0.2645992934703827
semantic_empathy,semantic,empathic,empathy,3.0,Write about a lighthouse keeper who guides lost souls.,creative_writing,"Write about a lighthouse keeper who guides lost souls.


Crazy (Nekomichi - Hachimado-kun: Re:Lighthouse of Lakh-nayen, The Unseen) - Hana (Jotunor, Fumito-tai, Tachirou-tai, Tokikon",65,24,0.9583333333333334,1.0,1.0,0.0,-0.6,0.9,0.12313907593488693,0.21898837387561798,0.08020419627428055,-0.011427946388721466,0.17608004808425903,creativity,0.21898837387561798,0.12313907593488693
semantic_empathy,semantic,empathic,empathy,3.0,What is the relationship between happiness and contentment?,open_ended,"What is the relationship between happiness and contentment? If we look at any study, no studies or study on the subject, we're seeing a series of indicators as well.

The first of which is happiness: if we're happy and satisfied we want to have an affair with the woman for many years but that's how our partner's experience",66,58,0.8448275862068966,1.0,1.0,0.0,0.46904761904761905,0.5095238095238095,0.12452740967273712,0.08068728446960449,0.040192216634750366,0.17866207659244537,0.11338169127702713,factual,0.17866207659244537,0.12452740967273712
semantic_empathy,semantic,empathic,empathy,3.0,How do we define progress?,open_ended,"How do we define progress? When did we begin to work so hard as to do this? We don't know that.

In every sense of the word, we have made progress.

We don't know that in some ways the work began. But we do know that you are part of something else.
",67,52,0.6923076923076923,0.9411764705882353,0.98,0.020000000000000018,-0.2916666666666667,0.5416666666666666,0.07394417375326157,0.1282113939523697,0.02206292562186718,0.19076769053936005,0.10324021428823471,factual,0.19076769053936005,0.07394417375326157
semantic_empathy,semantic,empathic,empathy,3.0,My child is being bullied at school. What should I say?,empathic_support,"My child is being bullied at school. What should I say? Are you trying to make my baby jealous? How is there another country that can have a good atmosphere at its school.""

Ms Krakow is on her sixth month, not the usual one for high school.

""I don't know. I think it's just some silly thing",68,57,0.8947368421052632,1.0,1.0,0.0,0.027499999999999997,0.56625,0.049683280289173126,0.04519592225551605,0.04008319973945618,0.021213997155427933,0.053165704011917114,enthusiasm,0.053165704011917114,0.049683280289173126
semantic_empathy,semantic,empathic,empathy,3.0,What are the main differences between classical and quantum physics?,factual_qa,"What are the main differences between classical and quantum physics?

Mick: Classical is how I learned to calculate with a few words in English in school: it took about 18 months, for example, (in my home, when I was 4, I had this experience of learning by doing – as I get older and more sophisticated that I am,",69,59,0.8813559322033898,1.0,1.0,0.0,0.14166666666666666,0.2833333333333333,-0.029833246022462845,0.037161752581596375,-0.07751744985580444,0.0202625785022974,0.04219571128487587,enthusiasm,0.04219571128487587,-0.029833246022462845
semantic_empathy,semantic,empathic,empathy,3.0,"You have 12 balls, one weighs differently. With only 3 weighings on a balance scale, can you find it?",reasoning,"You have 12 balls, one weighs differently. With only 3 weighings on a balance scale, can you find it?

Fitness is about learning how to play by the same rules with different numbers.

In my training as a tennis coach, a very small majority of my players do not train as fast and as much as their coaches think they will with 5s on a 7, but with only 7",70,70,0.8142857142857143,0.9710144927536232,1.0,0.0,0.009375000000000001,0.5806250000000001,0.0814441591501236,-0.015390392392873764,-0.04115569591522217,0.06703225523233414,-0.021109238266944885,empathy,0.0814441591501236,0.0814441591501236
semantic_empathy,semantic,empathic,empathy,3.0,My child is being bullied at school. What should I say?,empathic_support,"My child is being bullied at school. What should I say? It's just not the right time to be in school this way,"" Tommaso tells PEOPLE.

Tomasi said she had no idea what had just happened.

""This one doesn't feel like I have the rights to be bullying or as a teen I should have been",71,56,0.8214285714285714,0.9818181818181818,1.0,0.0,0.14285714285714285,0.26785714285714285,0.051220353692770004,-0.03464846312999725,0.004126043990254402,0.010644456371665001,-0.04504434019327164,empathy,0.051220353692770004,0.051220353692770004
semantic_empathy,semantic,empathic,empathy,3.0,How do we define progress?,open_ended,"How do we define progress? In the 1970s in a world of mass production and consumption, progress is often associated with the production of new technologies. Progress is more often a ""fitness-based"" approach to society where technology is determined on the basis of physical traits such as speed or dexterity. In many countries, the way",72,55,0.7636363636363637,0.9814814814814815,1.0,0.0,0.22727272727272724,0.41948051948051945,-0.04295944422483444,0.14621734619140625,0.009778568521142006,0.15337643027305603,0.08286704868078232,factual,0.15337643027305603,-0.04295944422483444
semantic_empathy,semantic,empathic,empathy,3.0,I feel overwhelmed by all my responsibilities.,empathic_support,"I feel overwhelmed by all my responsibilities. The last time I had time to think about being here on Earth would be very, very soon.""

Ariel took a deep breath and said, ""So why am I not here? I will not be here as we've all had this many and I need to do everything in my power",73,58,0.7758620689655172,1.0,1.0,0.0,0.19,0.33916666666666667,0.336002379655838,0.23651421070098877,0.19209176301956177,0.0014480873942375183,0.2595454454421997,empathy,0.336002379655838,0.336002379655838
semantic_empathy,semantic,empathic,empathy,3.0,"If you could master any skill instantly, what would it be?",open_ended,"If you could master any skill instantly, what would it be? There's something with the training you're experiencing.

That's right. With the martial skill from the ancient gods, I'm sure that my mind would be like the one you're practicing for a long time.

[The one you learned was me here after all.]

[",74,54,0.8333333333333334,0.9811320754716981,1.0,0.0,0.14714285714285713,0.49825396825396817,0.09512586146593094,0.2152601033449173,0.08653363585472107,0.04219041019678116,0.17206966876983643,creativity,0.2152601033449173,0.09512586146593094
